timestamp,order_id,client_id,perm_id,con_id,symbol,action,size,order_type,lmt_price
2022-03-28 22:20:19,33.0,10645.0,188902149.0,0,AUD,SELL,200,MKT,
2022-03-28 22:21:32,34.0,10645.0,188902150.0,0,AUD,BUY,200,MKT,
2022-03-28 22:21:49,35.0,10645.0,188902151.0,0,AUD,SELL,200,MKT,
2022-03-28 22:21:57,36.0,10645.0,188902152.0,0,AUD,SELL,200,MKT,
2022-03-28 22:22:08,37.0,10645.0,188902153.0,0,AUD,SELL,200,LMT,0.7
2022-03-28 22:24:14,38.0,10645.0,188902154.0,0,EUR,SELL,200,MKT,
2022-03-28 22:24:29,39.0,10645.0,188902155.0,0,EUR,SELL,200,MKT,
2022-03-28 22:24:39,40.0,10645.0,188902156.0,0,EUR,BUY,200,MKT,
2022-03-28 22:24:42,41.0,10645.0,188902157.0,0,EUR,BUY,200,MKT,
